School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Marquette,3.48,2.65,6.13,1,8,1
Lee's Summit West,3.0,2.58,5.58,2,9,2
Vianney,2.56,2.82,5.38,3,5,3
Rockhurst,2.54,2.79,5.33,4,6,4
Rock Bridge,2.24,3.07,5.31,5,1,5
Lee's Summit North,2.09,2.7,4.79,7,7,6
Lee's Summit,1.69,2.92,4.61,14,2,7
Chaminade College Prep,1.72,2.84,4.56,13,4,8
Francis Howell,2.12,2.33,4.46,6,14,9
Christian Brothers College,1.5,2.86,4.36,15,3,10
De Smet Jesuit,1.78,2.58,4.36,12,10,11
Kirkwood,1.92,2.27,4.19,8,16,12
SLUH,1.81,2.32,4.12,10,15,13
Eureka,1.36,2.57,3.93,18,11,14
Ft. Zumwalt South,1.78,1.98,3.77,11,18,15
Timberland,1.81,1.97,3.77,9,19,16
Jefferson City,1.2,2.41,3.61,24,13,17
Park Hill,1.35,2.02,3.36,19,17,18
Park Hill South,1.49,1.86,3.35,17,23,19
Oakville,0.84,2.44,3.28,33,12,20
Webster Groves,1.33,1.84,3.17,20,24,21
Rockwood Summit,1.26,1.88,3.14,21,21,22
Francis Howell Central,1.07,1.87,2.94,26,22,23
Lafayette (Wildwood),0.82,1.93,2.75,34,20,24
Francis Howell North,1.21,1.46,2.67,23,29,25
Blue Springs South,1.25,1.4,2.65,22,32,26
Mehlville,1.0,1.64,2.64,28,26,27
Northwest (Cedar Hill),1.0,1.5,2.5,29,28,28
Seckman,0.9,1.57,2.47,32,27,29
Liberty,1.06,1.41,2.47,27,31,30
Ft. Zumwalt West,0.67,1.65,2.32,41,25,31
Kickapoo,1.1,1.2,2.3,25,38,32
Glendale,0.81,1.45,2.26,35,30,33
Troy Buchanan,0.76,1.26,2.02,37,34,34
Staley,0.75,1.21,1.96,38,37,35
Lindbergh,0.72,1.22,1.94,40,36,36
Fox,0.96,0.98,1.94,30,42,37
McCluer North,0.75,1.06,1.81,39,40,38
Fort Osage,1.5,0.3,1.8,16,51,39
Joplin,0.25,1.32,1.56,47,33,40
Holt,0.63,0.91,1.54,42,43,41
Parkway South,0.8,0.64,1.45,36,45,42
Raymore-Peculiar,0.95,0.48,1.43,31,49,43
Parkway North,0.11,1.24,1.35,51,35,44
Oak Park,0.24,1.05,1.29,48,41,45
Ft. Zumwalt North,0.26,0.8,1.06,45,44,46
Blue Springs,0.38,0.63,1.01,43,47,47
North Kansas City,-0.28,1.1,0.82,57,39,48
Hickman,0.28,0.43,0.72,44,50,49
Jackson,0.02,0.62,0.64,52,48,50
Ritenour,0.26,0.12,0.38,46,56,51
Nixa,-0.14,0.12,-0.01,55,54,52
Branson,0.15,-0.35,-0.2,49,61,53
Pattonville,-0.22,-0.03,-0.25,56,59,54
Belton,-0.95,0.64,-0.32,66,46,55
Central (St. Joseph),-0.5,0.12,-0.38,60,55,56
Central (Springfield),-0.09,-0.3,-0.38,54,60,57
Raytown,-0.43,0.06,-0.38,59,57,58
Waynesville,0.13,-0.52,-0.39,50,63,59
Poplar Bluff,-0.5,0.02,-0.48,61,58,60
Hazelwood West,-0.08,-0.46,-0.54,53,62,61
Hazelwood Central,-0.92,0.22,-0.7,65,53,62
Winnetonka,-1.25,0.29,-0.96,69,52,63
Parkview,-0.4,-0.85,-1.25,58,66,64
Washington,-0.68,-0.71,-1.38,62,64,65
William Chrisman,-0.84,-0.82,-1.67,64,65,66
Ozark,-0.8,-1.04,-1.84,63,67,67
Camdenton,-1.22,-1.14,-2.35,68,69,68
McCluer,-1.0,-1.53,-2.53,67,71,69
Lebanon,-1.57,-1.1,-2.67,70,68,70
Hazelwood East,-2.42,-1.44,-3.86,71,70,71
Ruskin,-2.69,-6.64,-9.33,72,72,72
