School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Dominic,2.38,2.94,5.32,2,1,1
Ladue Horton Watkins,1.87,2.64,4.5,5,2,2
Rolla,2.54,1.65,4.19,1,7,3
Parkway West,1.41,2.07,3.48,8,3,4
Kearney,2.3,0.79,3.09,3,23,5
Smithville,1.52,1.42,2.94,6,13,6
Priory,1.19,1.61,2.81,9,8,7
Harrisonville,1.41,1.31,2.72,7,15,8
Parkway Central,0.66,1.88,2.54,16,4,9
Gateway,2.24,0.3,2.54,4,30,10
Perryville,0.69,1.66,2.35,14,6,11
St. Francis Borgia,0.84,1.45,2.29,12,12,12
Carthage,0.59,1.67,2.26,17,5,13
Duchesne,0.67,1.58,2.25,15,9,14
Affton,0.98,1.23,2.2,11,17,15
St. Charles West,1.19,0.64,1.83,10,24,16
Ft. Zumwalt East,0.31,1.48,1.78,20,10,17
Liberty North,0.49,1.25,1.74,18,16,18
Clayton,0.21,1.42,1.63,22,14,19
Notre Dame (Cape Girardeau),-0.05,1.47,1.43,29,11,20
Grain Valley,0.73,0.62,1.35,13,26,21
MICDS,0.21,0.98,1.18,24,19,22
Helias Catholic,-0.03,1.16,1.13,26,18,23
Farmington,0.29,0.79,1.07,21,22,24
Sikeston,-0.03,0.9,0.87,27,20,25
Westminster Christian Academy,0.21,0.61,0.82,23,27,26
Lutheran South,-0.15,0.82,0.67,31,21,27
Warrensburg,0.2,0.33,0.53,25,29,28
Hannibal,-0.21,0.36,0.14,32,28,29
Pacific,0.33,-0.21,0.12,19,43,30
Central (Cape Girardeau),-0.04,0.15,0.1,28,34,31
Marshall,-0.34,0.14,-0.19,34,35,32
Excelsior Springs,-0.82,0.63,-0.2,43,25,33
Savannah,-0.55,0.17,-0.38,36,33,34
Raytown South,-0.37,-0.07,-0.44,35,40,35
Bolivar,-0.34,-0.1,-0.44,33,41,36
Moberly,-0.7,0.23,-0.47,39,32,37
Pleasant Hill,-0.89,0.25,-0.64,45,31,38
Union,-0.7,0.01,-0.69,40,38,39
Carl Junction,-0.85,0.12,-0.73,44,37,40
East (Kansas City),-0.06,-0.75,-0.81,30,49,41
St. Charles,-0.7,-0.12,-0.83,41,42,42
Mexico,-0.62,-0.27,-0.89,38,44,43
Bishop DuBourg,-0.61,-0.32,-0.93,37,45,44
Van Horn,-0.93,-0.03,-0.96,47,39,45
Hillsboro,-1.18,0.14,-1.05,53,36,46
Platte County,-0.89,-0.35,-1.24,46,46,47
Neosho,-1.17,-0.42,-1.59,51,47,48
Windsor (Imperial),-1.26,-0.56,-1.82,55,48,49
Battle,-1.0,-0.99,-1.99,49,51,50
Republic,-1.17,-1.01,-2.18,52,52,51
North County,-0.73,-1.61,-2.34,42,59,52
Center,-1.26,-1.19,-2.45,56,56,53
Kirksville,-1.58,-0.9,-2.48,58,50,54
Willard,-1.25,-1.26,-2.51,54,57,55
Logan-Rogersville,-1.52,-1.13,-2.64,57,55,56
Warrenton,-0.95,-1.7,-2.66,48,60,57
Oak Grove,-1.59,-1.11,-2.71,59,54,58
Benton,-1.68,-1.43,-3.11,60,58,59
St. Clair,-2.97,-1.1,-4.06,68,53,60
West Plains,-1.93,-2.34,-4.27,62,64,61
Lafayette (St. Joseph),-2.28,-2.01,-4.29,64,61,62
Miller Career Academy,-1.99,-2.39,-4.38,63,65,63
Marshfield,-2.61,-2.02,-4.63,66,62,64
Festus,-2.45,-2.27,-4.72,65,63,65
University City,-1.11,-3.68,-4.79,50,67,66
Grandview,-1.77,-3.46,-5.23,61,66,67
Webb City,-2.67,-3.74,-6.41,67,68,68
Hillcrest,-3.35,-5.62,-8.97,70,71,69
Roosevelt,-3.96,-5.38,-9.34,71,70,70
Northeast (Kansas City),-3.05,-6.3,-9.35,69,72,71
Southwest Early College,-5.02,-4.96,-9.97,72,69,72
